,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1032,2019-10-26,573933.2067855414,221658.5040727566,869515.6925180635,573933.2067855414,573933.2067855414,-19716.85981428422,-19716.85981428422,-19716.85981428422,-19182.605729960556,-19182.605729960556,-19182.605729960556,-534.2540843236671,-534.2540843236671,-534.2540843236671,0.0,0.0,0.0,554216.3469712571
1033,2019-10-26,573933.2067855414,235394.5672320333,885286.2731938437,573933.2067855414,573933.2067855414,-19716.85981428422,-19716.85981428422,-19716.85981428422,-19182.605729960556,-19182.605729960556,-19182.605729960556,-534.2540843236671,-534.2540843236671,-534.2540843236671,0.0,0.0,0.0,554216.3469712571
1034,2019-10-26,573933.2067855414,237258.6762442067,873074.0323078295,573933.2067855414,573933.2067855414,-19716.85981428422,-19716.85981428422,-19716.85981428422,-19182.605729960556,-19182.605729960556,-19182.605729960556,-534.2540843236671,-534.2540843236671,-534.2540843236671,0.0,0.0,0.0,554216.3469712571
1035,2019-10-26,573933.2067855414,243082.40748759214,878842.2886083232,573933.2067855414,573933.2067855414,-19716.85981428422,-19716.85981428422,-19716.85981428422,-19182.605729960556,-19182.605729960556,-19182.605729960556,-534.2540843236671,-534.2540843236671,-534.2540843236671,0.0,0.0,0.0,554216.3469712571
1036,2019-10-26,573933.2067855414,233692.69284803604,871954.961002681,573933.2067855414,573933.2067855414,-19716.85981428422,-19716.85981428422,-19716.85981428422,-19182.605729960556,-19182.605729960556,-19182.605729960556,-534.2540843236671,-534.2540843236671,-534.2540843236671,0.0,0.0,0.0,554216.3469712571
1037,2019-10-26,573933.2067855414,250455.52115588347,877531.73450254,573933.2067855414,573933.2067855414,-19716.85981428422,-19716.85981428422,-19716.85981428422,-19182.605729960556,-19182.605729960556,-19182.605729960556,-534.2540843236671,-534.2540843236671,-534.2540843236671,0.0,0.0,0.0,554216.3469712571
1038,2019-10-26,573933.2067855414,222642.09391421502,892435.5290261586,573933.2067855414,573933.2067855414,-19716.85981428422,-19716.85981428422,-19716.85981428422,-19182.605729960556,-19182.605729960556,-19182.605729960556,-534.2540843236671,-534.2540843236671,-534.2540843236671,0.0,0.0,0.0,554216.3469712571
1039,2019-10-26,573933.2067855414,239508.73174901807,851351.5031770074,573933.2067855414,573933.2067855414,-19716.85981428422,-19716.85981428422,-19716.85981428422,-19182.605729960556,-19182.605729960556,-19182.605729960556,-534.2540843236671,-534.2540843236671,-534.2540843236671,0.0,0.0,0.0,554216.3469712571
1040,2019-11-02,574444.3189845668,230173.91163124566,864813.4267642652,574444.3189845668,574444.3189845668,-19957.677198412475,-19957.677198412475,-19957.677198412475,-19182.605729960556,-19182.605729960556,-19182.605729960556,-775.0714684519203,-775.0714684519203,-775.0714684519203,0.0,0.0,0.0,554486.6417861544
1041,2019-11-02,574444.3189845668,230243.0186806724,882704.7789555932,574444.3189845668,574444.3189845668,-19957.677198412475,-19957.677198412475,-19957.677198412475,-19182.605729960556,-19182.605729960556,-19182.605729960556,-775.0714684519203,-775.0714684519203,-775.0714684519203,0.0,0.0,0.0,554486.6417861544
