region_date,date,size_rank,region_name,latitude,longitude,list_price,sale_price,list_divided_by_sale,list_minus_sale
sanfrancisco20190720,2019-07-20,11,"San Francisco, CA",37.7790262,-122.419906,916247.0,821250.0,89.63194422464684,94997.0
sacramento20190720,2019-07-20,25,"Sacramento, CA",38.5810606,-121.493895,531630.0,428242.0,80.55263999398078,103388.0
sanjose20190720,2019-07-20,34,"San Jose, CA",37.3361905,-121.890583,1151973.0,1108313.0,96.20998061586512,43660.0
ventura20190727,2019-07-27,66,"Ventura, CA",34.4458248,-119.0779359,746561.0,597625.0,80.05039105980623,148936.0
bakersfield20190727,2019-07-27,63,"Bakersfield, CA",35.3738712,-119.0194639,280193.0,250600.0,89.4383514220555,29593.0
fresno20190727,2019-07-27,56,"Fresno, CA",36.7394421,-119.7848307,377065.0,284250.0,75.38488059087956,92815.0
stockton20190727,2019-07-27,77,"Stockton, CA",37.9577016,-121.2907796,474005.0,389125.0,82.09301589645679,84880.0
sandiego20190727,2019-07-27,17,"San Diego, CA",32.7174202,-117.1627728,771175.0,589313.0,76.41754465588225,181862.0
riverside20190727,2019-07-27,13,"Riverside, CA",33.9533546,-117.3961623,423752.0,378313.0,89.27698276350317,45439.0
sanfrancisco20190727,2019-07-27,11,"San Francisco, CA",37.7790262,-122.419906,913436.0,817250.0,89.4698698102549,96186.0
losangeles-longbeach-anaheim20190727,2019-07-27,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,868543.0,673000.0,77.48608877165552,195543.0
sacramento20190727,2019-07-27,25,"Sacramento, CA",38.5810606,-121.493895,530361.0,425492.0,80.2268643433435,104869.0
sanjose20190727,2019-07-27,34,"San Jose, CA",37.3361905,-121.890583,1141909.0,1106750.0,96.92103311209564,35159.0
bakersfield20190803,2019-08-03,63,"Bakersfield, CA",35.3738712,-119.0194639,278974.0,247600.0,88.75379067583359,31374.0
fresno20190803,2019-08-03,56,"Fresno, CA",36.7394421,-119.7848307,376717.0,286250.0,75.98542141713807,90467.0
ventura20190803,2019-08-03,66,"Ventura, CA",34.4458248,-119.0779359,749509.0,604875.0,80.70283345496851,144634.0
stockton20190803,2019-08-03,77,"Stockton, CA",37.9577016,-121.2907796,476021.0,395625.0,83.11082914409238,80396.0
sacramento20190803,2019-08-03,25,"Sacramento, CA",38.5810606,-121.493895,530386.0,428250.0,80.74308145388453,102136.0
sandiego20190803,2019-08-03,17,"San Diego, CA",32.7174202,-117.1627728,769876.0,587125.0,76.26228119853067,182751.0
riverside20190803,2019-08-03,13,"Riverside, CA",33.9533546,-117.3961623,423751.0,376813.0,88.92321198062069,46938.0
sanfrancisco20190803,2019-08-03,11,"San Francisco, CA",37.7790262,-122.419906,907300.0,805500.0,88.77989639589993,101800.0
sanjose20190803,2019-08-03,34,"San Jose, CA",37.3361905,-121.890583,1140045.0,1100625.0,96.542241753615,39420.0
losangeles-longbeach-anaheim20190803,2019-08-03,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,869568.0,671750.0,77.25100279679104,197818.0
sacramento20190810,2019-08-10,25,"Sacramento, CA",38.5810606,-121.493895,530399.0,425938.0,80.3052041953322,104461.0
sandiego20190810,2019-08-10,17,"San Diego, CA",32.7174202,-117.1627728,769876.0,591875.0,76.87926367363056,178001.0
sanjose20190810,2019-08-10,34,"San Jose, CA",37.3361905,-121.890583,1140045.0,1053750.0,92.43056195150191,86295.0
losangeles-longbeach-anaheim20190810,2019-08-10,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,870080.0,666563.0,76.60939223979403,203517.0
sanfrancisco20190810,2019-08-10,11,"San Francisco, CA",37.7790262,-122.419906,902186.0,809250.0,89.6987982522451,92936.0
riverside20190810,2019-08-10,13,"Riverside, CA",33.9533546,-117.3961623,423726.0,375788.0,88.68655687873768,47938.0
ventura20190810,2019-08-10,66,"Ventura, CA",34.4458248,-119.0779359,751988.0,607000.0,80.71937318148694,144988.0
stockton20190810,2019-08-10,77,"Stockton, CA",37.9577016,-121.2907796,477392.0,395750.0,82.8983309313939,81642.0
bakersfield20190810,2019-08-10,63,"Bakersfield, CA",35.3738712,-119.0194639,277742.0,245725.0,88.4723952445075,32017.0
fresno20190810,2019-08-10,56,"Fresno, CA",36.7394421,-119.7848307,374353.0,284500.0,75.99778818387992,89853.0
fresno20190817,2019-08-17,56,"Fresno, CA",36.7394421,-119.7848307,371725.0,282250.0,75.92978680476159,89475.0
ventura20190817,2019-08-17,66,"Ventura, CA",34.4458248,-119.0779359,755697.0,600314.0,79.43845218387793,155383.0
bakersfield20190817,2019-08-17,63,"Bakersfield, CA",35.3738712,-119.0194639,276486.0,247000.0,89.33544555601368,29486.0
sandiego20190817,2019-08-17,17,"San Diego, CA",32.7174202,-117.1627728,772214.0,591250.0,76.56556343189841,180964.0
riverside20190817,2019-08-17,13,"Riverside, CA",33.9533546,-117.3961623,422480.0,375975.0,88.9923783374361,46505.0
sanfrancisco20190817,2019-08-17,11,"San Francisco, CA",37.7790262,-122.419906,898352.0,810500.0,90.2207597912622,87852.0
losangeles-longbeach-anaheim20190817,2019-08-17,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,870132.0,658375.0,75.66380733038206,211757.0
sanjose20190817,2019-08-17,34,"San Jose, CA",37.3361905,-121.890583,1139787.0,1036250.0,90.91610976436826,103537.0
sacramento20190817,2019-08-17,25,"Sacramento, CA",38.5810606,-121.493895,530361.0,425938.0,80.31095800784749,104423.0
stockton20190817,2019-08-17,77,"Stockton, CA",37.9577016,-121.2907796,477392.0,394500.0,82.63649160438382,82892.0
ventura20190824,2019-08-24,66,"Ventura, CA",34.4458248,-119.0779359,758883.0,605439.0,79.78028233601228,153444.0
bakersfield20190824,2019-08-24,63,"Bakersfield, CA",35.3738712,-119.0194639,275204.0,248625.0,90.34207351637332,26579.0
fresno20190824,2019-08-24,56,"Fresno, CA",36.7394421,-119.7848307,368862.0,281375.0,76.281915730002,87487.0
stockton20190824,2019-08-24,77,"Stockton, CA",37.9577016,-121.2907796,476317.0,397625.0,83.47906961120431,78692.0
sandiego20190824,2019-08-24,17,"San Diego, CA",32.7174202,-117.1627728,774811.0,595688.0,76.88171696065234,179123.0
riverside20190824,2019-08-24,13,"Riverside, CA",33.9533546,-117.3961623,421236.0,377100.0,89.52226305443979,44136.0
sanfrancisco20190824,2019-08-24,11,"San Francisco, CA",37.7790262,-122.419906,892983.0,802750.0,89.89532835451514,90233.0
losangeles-longbeach-anaheim20190824,2019-08-24,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,870160.0,660000.0,75.84811988599797,210160.0
sacramento20190824,2019-08-24,25,"Sacramento, CA",38.5810606,-121.493895,529092.0,428438.0,80.97608733452783,100654.0
sanjose20190824,2019-08-24,34,"San Jose, CA",37.3361905,-121.890583,1139529.0,1027125.0,90.13592457936568,112404.0
ventura20190831,2019-08-31,66,"Ventura, CA",34.4458248,-119.0779359,763790.0,603189.0,78.9731470692206,160601.0
bakersfield20190831,2019-08-31,63,"Bakersfield, CA",35.3738712,-119.0194639,273922.0,251250.0,91.7231912734282,22672.0
fresno20190831,2019-08-31,56,"Fresno, CA",36.7394421,-119.7848307,367285.0,280750.0,76.4392774003839,86535.0
stockton20190831,2019-08-31,77,"Stockton, CA",37.9577016,-121.2907796,475632.0,406125.0,85.38639115955192,69507.0
sandiego20190831,2019-08-31,17,"San Diego, CA",32.7174202,-117.1627728,777149.0,599375.0,77.12484993225237,177774.0
riverside20190831,2019-08-31,13,"Riverside, CA",33.9533546,-117.3961623,419965.0,377350.0,89.85272582238996,42615.0
sanfrancisco20190831,2019-08-31,11,"San Francisco, CA",37.7790262,-122.419906,892368.0,794500.0,89.03277571584816,97868.0
sacramento20190831,2019-08-31,25,"Sacramento, CA",38.5810606,-121.493895,526554.0,425938.0,80.8916084580119,100616.0
losangeles-longbeach-anaheim20190831,2019-08-31,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,870160.0,656250.0,75.41716465937299,213910.0
sanjose20190831,2019-08-31,34,"San Jose, CA",37.3361905,-121.890583,1134684.0,1009688.0,88.98406957355527,124996.0
ventura20190907,2019-09-07,66,"Ventura, CA",34.4458248,-119.0779359,767477.0,600314.0,78.2191518442898,167163.0
bakersfield20190907,2019-09-07,63,"Bakersfield, CA",35.3738712,-119.0194639,273406.0,252625.0,92.3992158182337,20781.0
fresno20190907,2019-09-07,56,"Fresno, CA",36.7394421,-119.7848307,367022.0,281500.0,76.6983995509806,85522.0
stockton20190907,2019-09-07,77,"Stockton, CA",37.9577016,-121.2907796,474019.0,406750.0,85.80879669380342,67269.0
sandiego20190907,2019-09-07,17,"San Diego, CA",32.7174202,-117.1627728,778188.0,593375.0,76.2508545492863,184813.0
riverside20190907,2019-09-07,13,"Riverside, CA",33.9533546,-117.3961623,418495.0,375625.0,89.75615001373971,42870.0
sanfrancisco20190907,2019-09-07,11,"San Francisco, CA",37.7790262,-122.419906,893621.0,780750.0,87.36925385594117,112871.0
losangeles-longbeach-anaheim20190907,2019-09-07,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,869648.0,662375.0,76.16587400879436,207273.0
sacramento20190907,2019-09-07,25,"Sacramento, CA",38.5810606,-121.493895,522760.0,426000.0,81.49055015685974,96760.0
sanjose20190907,2019-09-07,34,"San Jose, CA",37.3361905,-121.890583,1134425.0,1009688.0,89.00438548163166,124737.0
ventura20190914,2019-09-14,66,"Ventura, CA",34.4458248,-119.0779359,770918.0,607000.0,78.73729761141911,163918.0
bakersfield20190914,2019-09-14,63,"Bakersfield, CA",35.3738712,-119.0194639,272124.0,250688.0,92.1227087651218,21436.0
fresno20190914,2019-09-14,56,"Fresno, CA",36.7394421,-119.7848307,367022.0,284125.0,77.41361553258388,82897.0
stockton20190914,2019-09-14,77,"Stockton, CA",37.9577016,-121.2907796,472676.0,410500.0,86.8459579077423,62176.0
sandiego20190914,2019-09-14,17,"San Diego, CA",32.7174202,-117.1627728,778188.0,591500.0,76.00991020164794,186688.0
riverside20190914,2019-09-14,13,"Riverside, CA",33.9533546,-117.3961623,417248.0,377811.0,90.54830700207071,39437.0
sanfrancisco20190914,2019-09-14,11,"San Francisco, CA",37.7790262,-122.419906,899757.0,778250.0,86.4955760277497,121507.0
losangeles-longbeach-anaheim20190914,2019-09-14,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,868879.0,662375.0,76.23328449646039,206504.0
sacramento20190914,2019-09-14,25,"Sacramento, CA",38.5810606,-121.493895,520019.0,424750.0,81.67970785682832,95269.0
sanjose20190914,2019-09-14,34,"San Jose, CA",37.3361905,-121.890583,1134684.0,1010938.0,89.09423240303028,123746.0
bakersfield20190921,2019-09-21,63,"Bakersfield, CA",35.3738712,-119.0194639,270892.0,251938.0,93.00311563279833,18954.0
ventura20190921,2019-09-21,66,"Ventura, CA",34.4458248,-119.0779359,770188.0,602125.0,78.1789640970776,168063.0
fresno20190921,2019-09-21,56,"Fresno, CA",36.7394421,-119.7848307,367022.0,290875.0,79.25274234242089,76147.0
stockton20190921,2019-09-21,77,"Stockton, CA",37.9577016,-121.2907796,471332.0,401750.0,85.23715767229893,69582.0
sandiego20190921,2019-09-21,17,"San Diego, CA",32.7174202,-117.1627728,778188.0,587500.0,75.49589559335276,190688.0
riverside20190921,2019-09-21,13,"Riverside, CA",33.9533546,-117.3961623,416002.0,377686.0,90.78946735833,38316.0
sanfrancisco20190921,2019-09-21,11,"San Francisco, CA",37.7790262,-122.419906,907682.0,781750.0,86.12597804076758,125932.0
losangeles-longbeach-anaheim20190921,2019-09-21,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,866547.0,657625.0,75.89028638954377,208922.0
sacramento20190921,2019-09-21,25,"Sacramento, CA",38.5810606,-121.493895,518750.0,421000.0,81.1566265060241,97750.0
sanjose20190921,2019-09-21,34,"San Jose, CA",37.3361905,-121.890583,1134684.0,1007438.0,88.7857764805003,127246.0
ventura20190928,2019-09-28,66,"Ventura, CA",34.4458248,-119.0779359,772160.0,601500.0,77.89836303356817,170660.0
bakersfield20190928,2019-09-28,63,"Bakersfield, CA",35.3738712,-119.0194639,269661.0,247813.0,91.89797560640952,21848.0
fresno20190928,2019-09-28,56,"Fresno, CA",36.7394421,-119.7848307,367022.0,293375.0,79.9339004201383,73647.0
stockton20190928,2019-09-28,77,"Stockton, CA",37.9577016,-121.2907796,467314.0,401000.0,85.80954133623216,66314.0
sandiego20190928,2019-09-28,17,"San Diego, CA",32.7174202,-117.1627728,778188.0,579625.0,74.48392933327165,198563.0
riverside20190928,2019-09-28,13,"Riverside, CA",33.9533546,-117.3961623,414780.0,377311.0,90.96653647716865,37469.0
sanfrancisco20190928,2019-09-28,11,"San Francisco, CA",37.7790262,-122.419906,914433.0,780500.0,85.35343759466248,133933.0
losangeles-longbeach-anaheim20190928,2019-09-28,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,863985.0,660125.0,76.4046829516716,203860.0
sacramento20190928,2019-09-28,25,"Sacramento, CA",38.5810606,-121.493895,517456.0,418500.0,80.87644166847036,98956.0
sanjose20190928,2019-09-28,34,"San Jose, CA",37.3361905,-121.890583,1134941.0,998625.0,87.98915538340759,136316.0
ventura20191005,2019-10-05,66,"Ventura, CA",34.4458248,-119.0779359,773364.0,600000.0,77.58313032414232,173364.0
bakersfield20191005,2019-10-05,63,"Bakersfield, CA",35.3738712,-119.0194639,267662.0,250813.0,93.70512063722155,16849.0
fresno20191005,2019-10-05,56,"Fresno, CA",36.7394421,-119.7848307,367022.0,294125.0,80.13824784345353,72897.0
stockton20191005,2019-10-05,77,"Stockton, CA",37.9577016,-121.2907796,464880.0,402250.0,86.52770607468594,62630.0
sandiego20191005,2019-10-05,17,"San Diego, CA",32.7174202,-117.1627728,775850.0,582063.0,75.02262035187213,193787.0
riverside20191005,2019-10-05,13,"Riverside, CA",33.9533546,-117.3961623,413783.0,382561.0,92.45449909735297,31222.0
sanfrancisco20191005,2019-10-05,11,"San Francisco, CA",37.7790262,-122.419906,919316.0,794500.0,86.42294923617125,124816.0
losangeles-longbeach-anaheim20191005,2019-10-05,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,862166.0,652750.0,75.7104780285931,209416.0
sacramento20191005,2019-10-05,25,"Sacramento, CA",38.5810606,-121.493895,516161.0,418500.0,81.07935314756443,97661.0
sanjose20191005,2019-10-05,34,"San Jose, CA",37.3361905,-121.890583,1135199.0,1004250.0,88.46466566654834,130949.0
ventura20191012,2019-10-12,66,"Ventura, CA",34.4458248,-119.0779359,772382.0,597500.0,77.35809482872465,174882.0
bakersfield20191012,2019-10-12,63,"Bakersfield, CA",35.3738712,-119.0194639,266456.0,252750.0,94.85618638724593,13706.0
fresno20191012,2019-10-12,56,"Fresno, CA",36.7394421,-119.7848307,365735.0,290750.0,79.49745033972685,74985.0
stockton20191012,2019-10-12,77,"Stockton, CA",37.9577016,-121.2907796,463536.0,400500.0,86.40105622864243,63036.0
sandiego20191012,2019-10-12,17,"San Diego, CA",32.7174202,-117.1627728,773253.0,586813.0,75.88887466327321,186440.0
riverside20191012,2019-10-12,13,"Riverside, CA",33.9533546,-117.3961623,414032.0,381625.0,92.17282722108436,32407.0
sanfrancisco20191012,2019-10-12,11,"San Francisco, CA",37.7790262,-122.419906,919316.0,800750.0,87.1028025183941,118566.0
losangeles-longbeach-anaheim20191012,2019-10-12,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,861910.0,654500.0,75.93600259887924,207410.0
sacramento20191012,2019-10-12,25,"Sacramento, CA",38.5810606,-121.493895,513877.0,418000.0,81.34242240847517,95877.0
sanjose20191012,2019-10-12,34,"San Jose, CA",37.3361905,-121.890583,1134941.0,1020500.0,89.91656835024905,114441.0
ventura20191019,2019-10-19,66,"Ventura, CA",34.4458248,-119.0779359,775072.0,597375.0,77.07348478592957,177697.0
bakersfield20191019,2019-10-19,63,"Bakersfield, CA",35.3738712,-119.0194639,266204.0,252250.0,94.75815539961832,13954.0
fresno20191019,2019-10-19,56,"Fresno, CA",36.7394421,-119.7848307,364001.0,290500.0,79.8074730563927,73501.0
stockton20191019,2019-10-19,77,"Stockton, CA",37.9577016,-121.2907796,462192.0,396750.0,85.84094921591027,65442.0
sandiego20191019,2019-10-19,17,"San Diego, CA",32.7174202,-117.1627728,768291.0,593563.0,77.2575755800862,174728.0
riverside20191019,2019-10-19,13,"Riverside, CA",33.9533546,-117.3961623,414032.0,381750.0,92.20301812420296,32282.0
sanfrancisco20191019,2019-10-19,11,"San Francisco, CA",37.7790262,-122.419906,919316.0,821875.0,89.40070661230742,97441.0
losangeles-longbeach-anaheim20191019,2019-10-19,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,864241.0,655500.0,75.84689918668519,208741.0
sacramento20191019,2019-10-19,25,"Sacramento, CA",38.5810606,-121.493895,511314.0,419750.0,82.09241288132145,91564.0
sanjose20191019,2019-10-19,34,"San Jose, CA",37.3361905,-121.890583,1134910.0,1015250.0,89.45643266866976,119660.0
ventura20191026,2019-10-26,66,"Ventura, CA",34.4458248,-119.0779359,776483.0,603000.0,77.65784956013204,173483.0
bakersfield20191026,2019-10-26,63,"Bakersfield, CA",35.3738712,-119.0194639,265953.0,252500.0,94.94158742334172,13453.0
fresno20191026,2019-10-26,56,"Fresno, CA",36.7394421,-119.7848307,362293.0,289250.0,79.8386940956629,73043.0
stockton20191026,2019-10-26,77,"Stockton, CA",37.9577016,-121.2907796,463536.0,392500.0,84.67519243381312,71036.0
sandiego20191026,2019-10-26,17,"San Diego, CA",32.7174202,-117.1627728,765616.0,593688.0,77.54383398466072,171928.0
riverside20191026,2019-10-26,13,"Riverside, CA",33.9533546,-117.3961623,414033.0,380875.0,91.99145961795315,33158.0
sanfrancisco20191026,2019-10-26,11,"San Francisco, CA",37.7790262,-122.419906,919316.0,831250.0,90.42048653564171,88066.0
losangeles-longbeach-anaheim20191026,2019-10-26,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,866804.0,654750.0,75.53610735529601,212054.0
sacramento20191026,2019-10-26,25,"Sacramento, CA",38.5810606,-121.493895,508801.0,417000.0,81.95738609004306,91801.0
sanjose20191026,2019-10-26,34,"San Jose, CA",37.3361905,-121.890583,1134524.0,1021250.0,90.01572465633164,113274.0
ventura20191102,2019-11-02,66,"Ventura, CA",34.4458248,-119.0779359,776262.0,604813.0,77.9135137363416,171449.0
fresno20191102,2019-11-02,56,"Fresno, CA",36.7394421,-119.7848307,359823.0,292875.0,81.39418547452497,66948.0
bakersfield20191102,2019-11-02,63,"Bakersfield, CA",35.3738712,-119.0194639,265813.0,251500.0,94.61538750926402,14313.0
stockton20191102,2019-11-02,77,"Stockton, CA",37.9577016,-121.2907796,466213.0,387500.0,83.11651541248314,78713.0
losangeles-longbeach-anaheim20191102,2019-11-02,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,869135.0,658563.0,75.77223331243133,210572.0
sandiego20191102,2019-11-02,17,"San Diego, CA",32.7174202,-117.1627728,765356.0,593750.0,77.57827729840754,171606.0
riverside20191102,2019-11-02,13,"Riverside, CA",33.9533546,-117.3961623,414033.0,378375.0,91.38764301396266,35658.0
sanfrancisco20191102,2019-11-02,11,"San Francisco, CA",37.7790262,-122.419906,919316.0,834750.0,90.80120437368652,84566.0
sacramento20191102,2019-11-02,25,"Sacramento, CA",38.5810606,-121.493895,507532.0,417000.0,82.1623070072429,90532.0
sanjose20191102,2019-11-02,34,"San Jose, CA",37.3361905,-121.890583,1134265.0,1005625.0,88.65873495170882,128640.0
ventura20191109,2019-11-09,66,"Ventura, CA",34.4458248,-119.0779359,773793.0,603188.0,77.95211380821486,170605.0
bakersfield20191109,2019-11-09,63,"Bakersfield, CA",35.3738712,-119.0194639,264556.0,250250.0,94.59244923570056,14306.0
fresno20191109,2019-11-09,56,"Fresno, CA",36.7394421,-119.7848307,358418.0,296500.0,82.72463994553844,61918.0
stockton20191109,2019-11-09,77,"Stockton, CA",37.9577016,-121.2907796,468899.0,395750.0,84.39983877124925,73149.0
sandiego20191109,2019-11-09,17,"San Diego, CA",32.7174202,-117.1627728,764317.0,594750.0,77.8145717025789,169567.0
riverside20191109,2019-11-09,13,"Riverside, CA",33.9533546,-117.3961623,413783.0,379000.0,91.59390308446696,34783.0
sanfrancisco20191109,2019-11-09,11,"San Francisco, CA",37.7790262,-122.419906,919290.0,838250.0,91.18450108235704,81040.0
losangeles-longbeach-anaheim20191109,2019-11-09,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,870160.0,657625.0,75.57518157580215,212535.0
sacramento20191109,2019-11-09,25,"Sacramento, CA",38.5810606,-121.493895,507530.0,418563.0,82.47059287135737,88967.0
sanjose20191109,2019-11-09,34,"San Jose, CA",37.3361905,-121.890583,1134007.0,1020250.0,89.96858044086147,113757.0
ventura20191116,2019-11-16,66,"Ventura, CA",34.4458248,-119.0779359,768155.0,610813.0,79.51689437678594,157342.0
fresno20191116,2019-11-16,56,"Fresno, CA",36.7394421,-119.7848307,356532.0,293750.0,82.39092143201732,62782.0
bakersfield20191116,2019-11-16,63,"Bakersfield, CA",35.3738712,-119.0194639,264431.0,251500.0,95.10987743494522,12931.0
stockton20191116,2019-11-16,77,"Stockton, CA",37.9577016,-121.2907796,471587.0,402000.0,85.2440800955073,69587.0
losangeles-longbeach-anaheim20191116,2019-11-16,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,870160.0,663625.0,76.26470993840213,206535.0
sandiego20191116,2019-11-16,17,"San Diego, CA",32.7174202,-117.1627728,766681.0,595313.0,77.64807005782066,171368.0
riverside20191116,2019-11-16,13,"Riverside, CA",33.9533546,-117.3961623,413783.0,379125.0,91.62411215540511,34658.0
sanfrancisco20191116,2019-11-16,11,"San Francisco, CA",37.7790262,-122.419906,918267.0,825250.0,89.8703753919067,93017.0
sacramento20191116,2019-11-16,25,"Sacramento, CA",38.5810606,-121.493895,507530.0,416813.0,82.1257856678423,90717.0
sanjose20191116,2019-11-16,34,"San Jose, CA",37.3361905,-121.890583,1133780.0,1033125.0,91.12217537793929,100655.0
ventura20191123,2019-11-23,66,"Ventura, CA",34.4458248,-119.0779359,763046.0,603000.0,79.02537985914348,160046.0
bakersfield20191123,2019-11-23,63,"Bakersfield, CA",35.3738712,-119.0194639,264682.0,254319.0,96.0847356450382,10363.0
fresno20191123,2019-11-23,56,"Fresno, CA",36.7394421,-119.7848307,354811.0,291125.0,82.05072559757166,63686.0
stockton20191123,2019-11-23,77,"Stockton, CA",37.9577016,-121.2907796,472930.0,408250.0,86.32355739750068,64680.0
sanjose20191123,2019-11-23,34,"San Jose, CA",37.3361905,-121.890583,1131587.0,1036875.0,91.63016188768516,94712.0
sandiego20191123,2019-11-23,17,"San Diego, CA",32.7174202,-117.1627728,766759.0,605313.0,78.9443619181516,161446.0
sanfrancisco20191123,2019-11-23,11,"San Francisco, CA",37.7790262,-122.419906,915455.0,820623.0,89.64099819215582,94832.0
losangeles-longbeach-anaheim20191123,2019-11-23,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,870160.0,663125.0,76.20724924151881,207035.0
riverside20191123,2019-11-23,13,"Riverside, CA",33.9533546,-117.3961623,413783.0,381375.0,92.1678754322918,32408.0
sacramento20191123,2019-11-23,25,"Sacramento, CA",38.5810606,-121.493895,507517.0,421063.0,82.96529968454259,86454.0
ventura20191130,2019-11-30,66,"Ventura, CA",34.4458248,-119.0779359,759607.0,599813.0,78.96359564880261,159794.0
bakersfield20191130,2019-11-30,63,"Bakersfield, CA",35.3738712,-119.0194639,264822.0,253069.0,95.56192461351398,11753.0
fresno20191130,2019-11-30,56,"Fresno, CA",36.7394421,-119.7848307,353603.0,295125.0,83.46224438141078,58478.0
stockton20191130,2019-11-30,77,"Stockton, CA",37.9577016,-121.2907796,472688.0,413875.0,87.55775479809091,58813.0
sanjose20191130,2019-11-30,34,"San Jose, CA",37.3361905,-121.890583,1118942.0,1034375.0,92.44223561185476,84567.0
sandiego20191130,2019-11-30,17,"San Diego, CA",32.7174202,-117.1627728,768058.0,606313.0,78.94104351494288,161745.0
riverside20191130,2019-11-30,13,"Riverside, CA",33.9533546,-117.3961623,413758.0,382875.0,92.53597513522396,30883.0
sanfrancisco20191130,2019-11-30,11,"San Francisco, CA",37.7790262,-122.419906,910585.0,823123.0,90.39496587358676,87462.0
losangeles-longbeach-anaheim20191130,2019-11-30,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,870160.0,659313.0,75.76916888848028,210847.0
